ID,train_number,planned_arrival,planned_departure,planned_platform,planned_status,category_train,train,path,eva_nr,station_name,station_state,station_city,station_zipcode,station_long,station_lat,station_category,changed_arrival,changed_platform_arrival,changed_departure,changed_platform_departure,message_status,priority,info,arrival_hidden,departure_hidden,arrival_path,departure_path,arrival_status,departure_status,arrival_delay_m,departure_delay_m
-8339144586973292546-2508271955-8,7160,2508272019.0,2508272019.0,4,,S,1,Stuttgart Hbf|Stuttgart-Bad Cannstatt|Stuttgart-Untertürkheim|Esslingen-Mettingen|Esslingen(Neckar)|Oberesslingen|Esslingen-Zell,8000508,Altbach,Baden-Württemberg,Altbach,73776,9.382434033,48.72031354,3,2508272029.0,,2508272029.0,,,,,,,,,,,10.0,10.0
-4904342913615484814-2508272025-8,7162,2508272049.0,2508272049.0,4,,S,1,Stuttgart Hbf|Stuttgart-Bad Cannstatt|Stuttgart-Untertürkheim|Esslingen-Mettingen|Esslingen(Neckar)|Oberesslingen|Esslingen-Zell,8000508,Altbach,Baden-Württemberg,Altbach,73776,9.382434033,48.72031354,3,2508272048.0,,2508272049.0,,,,,,,,,,,-1.0,0.0
904272065433025864-2508272020-6,7165,2508272037.0,2508272037.0,3,,S,1,Kirchheim(Teck)|Kirchheim(Teck)-Ötlingen|Wendlingen(Neckar)|Wernau(Neckar)|Plochingen,8000508,Altbach,Baden-Württemberg,Altbach,73776,9.382434033,48.72031354,3,2508272038.0,,2508272038.0,,,,,,,,,,,1.0,1.0
-6930448942701268015-2508271950-6,7163,2508272007.0,2508272007.0,3,,S,1,Kirchheim(Teck)|Kirchheim(Teck)-Ötlingen|Wendlingen(Neckar)|Wernau(Neckar)|Plochingen,8000508,Altbach,Baden-Württemberg,Altbach,73776,9.382434033,48.72031354,3,2508272009.0,,2508272010.0,,,,,,,,,,,2.0,3.0
-8846636026834830888-2508272037-3,7565,2508272042.0,2508272043.0,3,,S,5,Bietigheim-Bissingen|Tamm(Württ),8000630,Asperg,Baden-Württemberg,Asperg,71679,9.147977466,48.90725609,4,2508272043.0,,2508272043.0,,,,,,,,,,,1.0,0.0
-5752778913722820927-2508271957-5,7560,2508272017.0,2508272017.0,4,,S,5,Stuttgart Hbf|Stuttgart-Zuffenhausen|Kornwestheim Pbf|Ludwigsburg,8000630,Asperg,Baden-Württemberg,Asperg,71679,9.147977466,48.90725609,4,2508272018.0,,2508272018.0,,,,,,,,,,,1.0,1.0
5605939437382144784-2508272027-5,7562,2508272047.0,2508272047.0,4,,S,5,Stuttgart Hbf|Stuttgart-Zuffenhausen|Kornwestheim Pbf|Ludwigsburg,8000630,Asperg,Baden-Württemberg,Asperg,71679,9.147977466,48.90725609,4,2508272050.0,,2508272050.0,,,,,,,,,,,3.0,3.0
-6268040799960483129-2508272007-3,7563,2508272012.0,2508272013.0,3,,S,5,Bietigheim-Bissingen|Tamm(Württ),8000630,Asperg,Baden-Württemberg,Asperg,71679,9.147977466,48.90725609,4,2508272013.0,,2508272014.0,,,,,,,,,,,1.0,1.0
3013064575136603376-2508272011-1,7363,,2508272011.0,,,S,3,,8000016,Backnang,Baden-Württemberg,Backnang,71522,9.425986107,48.94264844,3,,,2508272011.0,,,,,,,,,,,0.0,0.0
9109034654744293959-2508271838-16,88646,2508272036.0,2508272038.0,4,,RE,90,Nürnberg Hbf|Roßtal|Heilsbronn|Wicklesgreuth|Ansbach|Leutershausen-Wiedersbach|Dombühl|Schnelldorf|Crailsheim|Eckartshausen-Ilshofen|Schwäbisch Hall-Hessental|Gaildorf West|Murrhardt|Sulzbach(Murr)|Oppenweiler(Württ),8000016,Backnang,Baden-Württemberg,Backnang,71522,9.425986107,48.94264844,3,2508272043.0,,2508272044.0,,,,,,,,,,,7.0,6.0
-2737541283782118675-2508272054-1,17555,,2508272054.0,,,MEX,90,,8000016,Backnang,Baden-Württemberg,Backnang,71522,9.425986107,48.94264844,3,,,2508272054.0,,,,,,,,,,,0.0,0.0
3804231681440083941-2508271959-5,17553,2508272023.0,2508272024.0,4,,MEX,90,Stuttgart Hbf|Stuttgart-Bad Cannstatt|Waiblingen|Winnenden,8000016,Backnang,Baden-Württemberg,Backnang,71522,9.425986107,48.94264844,3,2508272025.0,,2508272026.0,,h,2.0,Information,,,,,,,2.0,2.0
3075593359801621358-2508271955-8,7358,2508272018.0,,5,,S,,Fellbach|Waiblingen|Neustadt-Hohenacker|Schwaikheim|Winnenden|Nellmersbach|Maubach,8000016,Backnang,Baden-Württemberg,Backnang,71522,9.425986107,48.94264844,3,2508272018.0,,,,,,,,,,,,,0.0,0.0
-6610276676854069199-2508272003-1,7463,,2508272003.0,,,S,4,,8000016,Backnang,Baden-Württemberg,Backnang,71522,9.425986107,48.94264844,3,,,2508272003.0,,,,,,,,,,,0.0,0.0
1871886733634394677-2508271948-4,17560,2508272006.0,,3,,MEX,,Murrhardt|Sulzbach(Murr)|Oppenweiler(Württ),8000016,Backnang,Baden-Württemberg,Backnang,71522,9.425986107,48.94264844,3,2508272012.0,,,,,,,,,,,,,6.0,0.0
-7578975115161805427-2508272041-1,7365,,2508272041.0,,,S,3,,8000016,Backnang,Baden-Württemberg,Backnang,71522,9.425986107,48.94264844,3,,,2508272041.0,,,,,,,,,,,0.0,0.0
-5248477185843077062-2508272033-1,7465,,2508272033.0,,,S,4,,8000016,Backnang,Baden-Württemberg,Backnang,71522,9.425986107,48.94264844,3,,,2508272033.0,,,,,,,,,,,0.0,0.0
-3284422952595419760-2508272025-8,7360,2508272048.0,,5,,S,,Fellbach|Waiblingen|Neustadt-Hohenacker|Schwaikheim|Winnenden|Nellmersbach|Maubach,8000016,Backnang,Baden-Württemberg,Backnang,71522,9.425986107,48.94264844,3,2508272048.0,,,,,,,,,,,,,0.0,0.0
-1687267916704717500-2508272007-12,7458,2508272052.0,,1,,S,,Stuttgart Hbf|Stuttgart-Zuffenhausen|Kornwestheim Pbf|Ludwigsburg|Favoritepark|Freiberg(Neckar)|Benningen(Neckar)|Marbach(Neckar)|Erdmannhausen|Kirchberg(Murr)|Burgstall(Murr),8000016,Backnang,Baden-Württemberg,Backnang,71522,9.425986107,48.94264844,3,2508272055.0,,,,,,,,,,,,,3.0,0.0
-1267321740504325492-2508271937-12,7456,2508272022.0,,1,,S,,Stuttgart Hbf|Stuttgart-Zuffenhausen|Kornwestheim Pbf|Ludwigsburg|Favoritepark|Freiberg(Neckar)|Benningen(Neckar)|Marbach(Neckar)|Erdmannhausen|Kirchberg(Murr)|Burgstall(Murr),8000016,Backnang,Baden-Württemberg,Backnang,71522,9.425986107,48.94264844,3,2508272023.0,,,,,,,,,,,,,1.0,0.0
-6610276676854069199-2508272003-6,7463,2508272027.0,2508272027.0,2,,S,4,Backnang|Burgstall(Murr)|Kirchberg(Murr)|Erdmannhausen|Marbach(Neckar),8000873,Benningen (Neckar),Baden-Württemberg,Benningen am Neckar,71726,9.244299075,48.94379773,5,2508272027.0,,2508272027.0,,,,,,,,,,,0.0,0.0
-5248477185843077062-2508272033-6,7465,2508272057.0,2508272057.0,2,,S,4,Backnang|Burgstall(Murr)|Kirchberg(Murr)|Erdmannhausen|Marbach(Neckar),8000873,Benningen (Neckar),Baden-Württemberg,Benningen am Neckar,71726,9.244299075,48.94379773,5,2508272057.0,,2508272058.0,,,,,,,,,,,0.0,1.0
-1687267916704717500-2508272007-7,7458,2508272032.0,2508272033.0,1,,S,4,Stuttgart Hbf|Stuttgart-Zuffenhausen|Kornwestheim Pbf|Ludwigsburg|Favoritepark|Freiberg(Neckar),8000873,Benningen (Neckar),Baden-Württemberg,Benningen am Neckar,71726,9.244299075,48.94379773,5,2508272034.0,,2508272034.0,,,,,,,,,,,2.0,1.0
-1267321740504325492-2508271937-7,7456,2508272002.0,2508272003.0,1,,S,4,Stuttgart Hbf|Stuttgart-Zuffenhausen|Kornwestheim Pbf|Ludwigsburg|Favoritepark|Freiberg(Neckar),8000873,Benningen (Neckar),Baden-Württemberg,Benningen am Neckar,71726,9.244299075,48.94379773,5,2508272004.0,,2508272005.0,,,,,,,,,,,2.0,2.0
3851149700712559495-2508272033-6,7265,2508272045.0,2508272045.0,2,,S,2,Schorndorf|Weiler(Rems)|Winterbach(b Schorndorf)|Geradstetten|Grunbach,8000934,Beutelsbach,Baden-Württemberg,Weinstadt,71384,9.38551589,48.81038925,5,2508272045.0,,2508272046.0,,,,,,,,,,,0.0,1.0
