ID,train_number,planned_arrival,planned_departure,planned_platform,planned_status,category_train,train,path,eva_nr,station_name,station_state,station_city,station_zipcode,station_long,station_lat,station_category,changed_arrival,changed_platform_arrival,changed_departure,changed_platform_departure,message_status,priority,info,arrival_hidden,departure_hidden,arrival_path,departure_path,arrival_status,departure_status,arrival_delay_m,departure_delay_m
5649717838382454400-2503010316-24,7186,2503010419.0,2503010419.0,4.0,,S,1,Herrenberg|Nufringen|Gärtringen|Ehningen(b Böblingen)|Hulb|Böblingen|Goldberg(Württ)|Stuttgart-Rohr|Stuttgart-Vaihingen|Stuttgart-Österfeld|Stuttgart Universität|Stuttgart Schwabstr.|Stuttgart Feuersee|Stuttgart Stadtmitte|Stuttgart Hbf (tief)|Stuttgart-Bad Cannstatt|Stuttgart Neckarpark|Stuttgart-Untertürkheim|Stuttgart-Obertürkheim|Esslingen-Mettingen|Esslingen(Neckar)|Oberesslingen|Esslingen-Zell,8000508,Altbach,Baden-Württemberg,Altbach,73776,9.382434033,48.72031354,3,2503010421.0,,2503010421.0,,,,,,,,,,,2.0,2.0
-4669463371835998377-2503010420-6,7101,2503010440.0,2503010440.0,3.0,,S,1,Kirchheim(Teck)|Kirchheim(Teck)-Ötlingen|Wendlingen(Neckar)|Wernau(Neckar)|Plochingen,8000508,Altbach,Baden-Württemberg,Altbach,73776,9.382434033,48.72031354,3,2503010441.0,,2503010441.0,,,,,,,,,,,1.0,1.0
-8357078521206753207-2503010407-3,7587,2503010412.0,2503010413.0,3.0,,S,5,Bietigheim-Bissingen|Tamm(Württ),8000630,Asperg,Baden-Württemberg,Asperg,71679,9.147977466,48.90725609,4,2503010415.0,,2503010416.0,,h,1.0,Bauarbeiten,,,,,,,3.0,3.0
-4758301076287517089-2503010422-10,7588,2503010447.0,2503010447.0,4.0,,S,5,Stuttgart Schwabstr.|Stuttgart Feuersee|Stuttgart Stadtmitte|Stuttgart Hbf (tief)|Stuttgart Nord|Stuttgart-Feuerbach|Stuttgart-Zuffenhausen|Kornwestheim Pbf|Ludwigsburg,8000630,Asperg,Baden-Württemberg,Asperg,71679,9.147977466,48.90725609,4,2503010447.0,,2503010448.0,,h,1.0,Bauarbeiten,,,,,,,0.0,1.0
8242933012542256606-2503010441-1,7301,,2503010441.0,,,S,3,,8000016,Backnang,Baden-Württemberg,Backnang,71522,9.425986107,48.94264844,3,,,2503010442.0,,,,,,,,,,,0.0,1.0
468541081933568272-2503010411-1,7387,,2503010411.0,,,S,3,,8000016,Backnang,Baden-Württemberg,Backnang,71522,9.425986107,48.94264844,3,,,2503010411.0,,,,,,,,,,,0.0,0.0
-1791943849993085294-2503010423-5,88631,2503010450.0,2503010451.0,4.0,,RE,90,Stuttgart Hbf|Stuttgart-Bad Cannstatt|Waiblingen|Winnenden,8000016,Backnang,Baden-Württemberg,Backnang,71522,9.425986107,48.94264844,3,2503010511.0,,2503010512.0,,,,,,,,,,,21.0,21.0
9165966415515500326-2503010400-14,7386,2503010448.0,,5.0,,S,,Stuttgart-Vaihingen|Stuttgart-Österfeld|Stuttgart Universität|Stuttgart Schwabstr.|Stuttgart Feuersee|Stuttgart Stadtmitte|Stuttgart Hbf (tief)|Waiblingen|Neustadt-Hohenacker|Schwaikheim|Winnenden|Nellmersbach|Maubach,8000016,Backnang,Baden-Württemberg,Backnang,71522,9.425986107,48.94264844,3,2503010448.0,,,,h,1.0,Bauarbeiten,,,,,,,0.0,0.0
-8028998669032600159-2503010402-12,7484,2503010432.0,2503010433.0,1.0,,S,4,Stuttgart Schwabstr.|Stuttgart Feuersee|Stuttgart Stadtmitte|Stuttgart Hbf (tief)|Stuttgart Nord|Stuttgart-Feuerbach|Stuttgart-Zuffenhausen|Kornwestheim Pbf|Ludwigsburg|Favoritepark|Freiberg(Neckar),8000873,Benningen (Neckar),Baden-Württemberg,Benningen am Neckar,71726,9.244299075,48.94379773,5,2503010433.0,,2503010434.0,,h,1.0,Bauarbeiten,,,,,,,1.0,1.0
-2051374019558107708-2503010425-2,7487,2503010427.0,2503010427.0,2.0,,S,4,Marbach(Neckar),8000873,Benningen (Neckar),Baden-Württemberg,Benningen am Neckar,71726,9.244299075,48.94379773,5,2503010427.0,,2503010428.0,,h,1.0,Bauarbeiten,,,,,,,0.0,1.0
