ID,train_number,planned_arrival,planned_departure,planned_platform,planned_status,category_train,train,path,eva_nr,station_name,station_state,station_city,station_zipcode,station_long,station_lat,station_category,changed_arrival,changed_platform_arrival,changed_departure,changed_platform_departure,message_status,priority,info,arrival_hidden,departure_hidden,arrival_path,departure_path,arrival_status,departure_status,arrival_delay_m,departure_delay_m
-6170514190236714664-2501182308-2,7175,2501182310.0,2501182310.0,3.0,,S,1,Plochingen,8000508,Altbach,Baden-Württemberg,Altbach,73776,9.382434033,48.72031354,3,2501182310.0,,2501182310.0,,h,1.0,Störung,,,,,,,0.0,0.0
1215092294812487999-2501182250-13,7172,2501182319.0,2501182319.0,4.0,,S,1,Stuttgart Schwabstr.|Stuttgart Feuersee|Stuttgart Stadtmitte|Stuttgart Hbf (tief)|Stuttgart-Bad Cannstatt|Stuttgart Neckarpark|Stuttgart-Untertürkheim|Stuttgart-Obertürkheim|Esslingen-Mettingen|Esslingen(Neckar)|Oberesslingen|Esslingen-Zell,8000508,Altbach,Baden-Württemberg,Altbach,73776,9.382434033,48.72031354,3,2501182321.0,,2501182321.0,,h,1.0,Störung,,,,,,,2.0,2.0
-6913613502280600671-2501182320-13,7174,2501182349.0,2501182349.0,4.0,,S,1,Stuttgart Schwabstr.|Stuttgart Feuersee|Stuttgart Stadtmitte|Stuttgart Hbf (tief)|Stuttgart-Bad Cannstatt|Stuttgart Neckarpark|Stuttgart-Untertürkheim|Stuttgart-Obertürkheim|Esslingen-Mettingen|Esslingen(Neckar)|Oberesslingen|Esslingen-Zell,8000508,Altbach,Baden-Württemberg,Altbach,73776,9.382434033,48.72031354,3,2501182347.0,,2501182349.0,,h,1.0,Störung,,,,,,,-2.0,0.0
22021216420847229-2501182338-2,7177,2501182340.0,2501182340.0,3.0,,S,1,Plochingen,8000508,Altbach,Baden-Württemberg,Altbach,73776,9.382434033,48.72031354,3,2501182340.0,,2501182340.0,,h,1.0,Bauarbeiten,,,,,,,0.0,0.0
6588190298506647860-2501182337-3,7577,2501182342.0,2501182343.0,3.0,,S,5,Bietigheim-Bissingen|Tamm(Württ),8000630,Asperg,Baden-Württemberg,Asperg,71679,9.147977466,48.90725609,4,2501182343.0,,2501182343.0,,,,,,,,,,,1.0,0.0
3288328677565408728-2501182322-10,7574,2501182347.0,2501182347.0,4.0,,S,5,Stuttgart Schwabstr.|Stuttgart Feuersee|Stuttgart Stadtmitte|Stuttgart Hbf (tief)|Stuttgart Nord|Stuttgart-Feuerbach|Stuttgart-Zuffenhausen|Kornwestheim Pbf|Ludwigsburg,8000630,Asperg,Baden-Württemberg,Asperg,71679,9.147977466,48.90725609,4,2501182347.0,,2501182347.0,,h,1.0,Störung,,,,,,,0.0,0.0
2106169304135961277-2501182307-3,7575,2501182312.0,2501182313.0,3.0,,S,5,Bietigheim-Bissingen|Tamm(Württ),8000630,Asperg,Baden-Württemberg,Asperg,71679,9.147977466,48.90725609,4,2501182314.0,,2501182314.0,,h,1.0,Störung,,,,,,,2.0,1.0
-5042710834510502803-2501182252-10,7572,2501182317.0,2501182317.0,4.0,,S,5,Stuttgart Schwabstr.|Stuttgart Feuersee|Stuttgart Stadtmitte|Stuttgart Hbf (tief)|Stuttgart Nord|Stuttgart-Feuerbach|Stuttgart-Zuffenhausen|Kornwestheim Pbf|Ludwigsburg,8000630,Asperg,Baden-Württemberg,Asperg,71679,9.147977466,48.90725609,4,2501182319.0,,2501182320.0,,h,1.0,Störung,,,,,,,2.0,3.0
-1618682743373562294-2501182356-1,26789,,2501182356.0,,,RE,90,,8000016,Backnang,Baden-Württemberg,Backnang,71522,9.425986107,48.94264844,3,,,2501190056.0,,,,,,,,Oppenweiler(Württ)|Sulzbach(Murr)|Murrhardt|Fornsbach|Fichtenberg|Gaildorf West|Schwäbisch Hall-Hessental|Eckartshausen-Ilshofen|Crailsheim,,,0.0,60.0
5488569657801476096-2501182323-1,17563,,2501182323.0,,,MEX,90,,8000016,Backnang,Baden-Württemberg,Backnang,71522,9.425986107,48.94264844,3,,,2501182323.0,,,,,,,,,,,0.0,0.0
5336952380059946838-2501182232-7,17568,2501182306.0,,4.0,,MEX,,Gaildorf West|Fichtenberg|Fornsbach|Murrhardt|Sulzbach(Murr)|Oppenweiler(Württ),8000016,Backnang,Baden-Württemberg,Backnang,71522,9.425986107,48.94264844,3,2501182306.0,,,,,,,,,,,,,0.0,0.0
4752673347051684630-2501182330-7,7372,2501182348.0,,5.0,,S,,Waiblingen|Neustadt-Hohenacker|Schwaikheim|Winnenden|Nellmersbach|Maubach,8000016,Backnang,Baden-Württemberg,Backnang,71522,9.425986107,48.94264844,3,2501182350.0,,,,h,1.0,Bauarbeiten,,,,,,,2.0,0.0
-7120372043677331542-2501182341-1,7377,,2501182341.0,,,S,3,,8000016,Backnang,Baden-Württemberg,Backnang,71522,9.425986107,48.94264844,3,,,2501182341.0,,h,1.0,Bauarbeiten,,,,,,,0.0,0.0
-4957905266396441447-2501182311-1,7375,,2501182311.0,,,S,3,,8000016,Backnang,Baden-Württemberg,Backnang,71522,9.425986107,48.94264844,3,,,2501182311.0,,h,1.0,Bauarbeiten,,,,,,,0.0,0.0
-6565461944532841983-2501182300-7,7370,2501182318.0,,5.0,,S,,Waiblingen|Neustadt-Hohenacker|Schwaikheim|Winnenden|Nellmersbach|Maubach,8000016,Backnang,Baden-Württemberg,Backnang,71522,9.425986107,48.94264844,3,2501182318.0,,,,h,1.0,Bauarbeiten,,,,,,,0.0,0.0
6755220892986458230-2501182312-6,26780,2501182351.0,,4.0,,RE,,Schwäbisch Hall-Hessental|Gaildorf West|Murrhardt|Sulzbach(Murr)|Oppenweiler(Württ),8000016,Backnang,Baden-Württemberg,Backnang,71522,9.425986107,48.94264844,3,2501182351.0,,,,,,,,,,,c,,0.0,0.0
2915069214993814914-2501182232-12,7468,2501182302.0,2501182303.0,1.0,,S,4,Stuttgart Schwabstr.|Stuttgart Feuersee|Stuttgart Stadtmitte|Stuttgart Hbf (tief)|Stuttgart Nord|Stuttgart-Feuerbach|Stuttgart-Zuffenhausen|Kornwestheim Pbf|Ludwigsburg|Favoritepark|Freiberg(Neckar),8000873,Benningen (Neckar),Baden-Württemberg,Benningen am Neckar,71726,9.244299075,48.94379773,5,2501182306.0,,2501182308.0,,h,1.0,Störung,,,,,,,4.0,5.0
8899159196838103412-2501182302-12,7470,2501182332.0,2501182333.0,1.0,,S,4,Stuttgart Schwabstr.|Stuttgart Feuersee|Stuttgart Stadtmitte|Stuttgart Hbf (tief)|Stuttgart Nord|Stuttgart-Feuerbach|Stuttgart-Zuffenhausen|Kornwestheim Pbf|Ludwigsburg|Favoritepark|Freiberg(Neckar),8000873,Benningen (Neckar),Baden-Württemberg,Benningen am Neckar,71726,9.244299075,48.94379773,5,2501182335.0,,2501182336.0,,h,1.0,Störung,,,,,,,3.0,3.0
7889483908421372903-2501182325-2,7475,2501182327.0,2501182327.0,2.0,,S,4,Marbach(Neckar),8000873,Benningen (Neckar),Baden-Württemberg,Benningen am Neckar,71726,9.244299075,48.94379773,5,2501182331.0,,2501182332.0,,h,1.0,Störung,,,,,,,4.0,5.0
2977099434128495599-2501182355-2,7477,2501182357.0,2501182357.0,2.0,,S,4,Marbach(Neckar),8000873,Benningen (Neckar),Baden-Württemberg,Benningen am Neckar,71726,9.244299075,48.94379773,5,2501182357.0,,2501182357.0,,h,1.0,Bauarbeiten,,,,,,,0.0,0.0
1962327971982131461-2501182248-6,7275,2501182300.0,2501182300.0,2.0,,S,2,Schorndorf|Weiler(Rems)|Winterbach(b Schorndorf)|Geradstetten|Grunbach,8000934,Beutelsbach,Baden-Württemberg,Weinstadt,71384,9.38551589,48.81038925,5,2501182300.0,,2501182300.0,,h,1.0,Bauarbeiten,,,,,,,0.0,0.0
-1494204691606976539-2501182350-5,7272,2501182358.0,2501182358.0,1.0,,S,2,Waiblingen|Rommelshausen|Stetten-Beinstein|Endersbach,8000934,Beutelsbach,Baden-Württemberg,Weinstadt,71384,9.38551589,48.81038925,5,2501182358.0,,2501182359.0,,h,1.0,Bauarbeiten,,,,,,,0.0,1.0
2516169199429461295-2501182320-5,7270,2501182328.0,2501182328.0,1.0,,S,2,Waiblingen|Rommelshausen|Stetten-Beinstein|Endersbach,8000934,Beutelsbach,Baden-Württemberg,Weinstadt,71384,9.38551589,48.81038925,5,2501182329.0,,2501182329.0,,h,1.0,Bauarbeiten,,,,,,,1.0,1.0
-1263112065111090114-2501182318-6,7277,2501182330.0,2501182330.0,2.0,,S,2,Schorndorf|Weiler(Rems)|Winterbach(b Schorndorf)|Geradstetten|Grunbach,8000934,Beutelsbach,Baden-Württemberg,Weinstadt,71384,9.38551589,48.81038925,5,2501182331.0,,2501182331.0,,h,1.0,Bauarbeiten,,,,,,,1.0,1.0
3171766976891944720-2501182137-8,19087,2501182330.0,2501182332.0,8.0,,RE,8,Würzburg Hbf|Lauda|Osterburken|Möckmühl|Bad Friedrichshall Hbf|Neckarsulm|Heilbronn Hbf,8000038,Bietigheim-Bissingen,Baden-Württemberg,Bietigheim-Bissingen,74321,9.137217396,48.94794988,2,2501182333.0,,2501182335.0,,,,,,,,,,,3.0,3.0
-2703871813082427678-2501182323-12,19579,2501182359.0,,3.0,,MEX,,Pforzheim Hbf|Eutingen(Baden)|Niefern|Enzberg|Mühlacker|Mühlacker Rößlesweg|Illingen(Württ)|Vaihingen(Enz)|Sersheim|Sachsenheim|Ellental,8000038,Bietigheim-Bissingen,Baden-Württemberg,Bietigheim-Bissingen,74321,9.137217396,48.94794988,2,2501190000.0,,,,,,,,,,,,,1.0,0.0
-862894350242086284-2501182330-7,19375,2501182355.0,2501182357.0,8.0,,MEX,18,Heilbronn Hbf|Nordheim(Württ)|Lauffen(Neckar)|Kirchheim(Neckar)|Walheim(Württ)|Besigheim,8000038,Bietigheim-Bissingen,Baden-Württemberg,Bietigheim-Bissingen,74321,9.137217396,48.94794988,2,2501190004.0,,2501190006.0,,,,,,,,,,,9.0,9.0
2653288952983566122-2501182214-12,19577,2501182303.0,2501182304.0,4.0,,MEX,17a,Pforzheim Hbf|Eutingen(Baden)|Niefern|Enzberg|Mühlacker|Mühlacker Rößlesweg|Illingen(Württ)|Vaihingen(Enz)|Sersheim|Sachsenheim|Ellental,8000038,Bietigheim-Bissingen,Baden-Württemberg,Bietigheim-Bissingen,74321,9.137217396,48.94794988,2,2501182304.0,,2501182304.0,,,,,,,,,,,1.0,0.0
-5430856641950800808-2501182247-3,19582,2501182303.0,2501182304.0,7.0,,MEX,17a,Stuttgart Hbf|Ludwigsburg,8000038,Bietigheim-Bissingen,Baden-Württemberg,Bietigheim-Bissingen,74321,9.137217396,48.94794988,2,2501182304.0,,2501182305.0,,,,,,,,,,,1.0,1.0
6588190298506647860-2501182337-1,7577,,2501182337.0,,,S,5,,8000038,Bietigheim-Bissingen,Baden-Württemberg,Bietigheim-Bissingen,74321,9.137217396,48.94794988,2,,,2501182337.0,,,,,,,,,,,0.0,0.0
-7683114517540383996-2501182336-1,19298,,2501182336.0,,,MEX,17a,,8000038,Bietigheim-Bissingen,Baden-Württemberg,Bietigheim-Bissingen,74321,9.137217396,48.94794988,2,,,2501182336.0,,,,,,,,,,,0.0,0.0
3288328677565408728-2501182322-12,7574,2501182354.0,,5.0,,S,,Stuttgart Schwabstr.|Stuttgart Feuersee|Stuttgart Stadtmitte|Stuttgart Hbf (tief)|Stuttgart Nord|Stuttgart-Feuerbach|Stuttgart-Zuffenhausen|Kornwestheim Pbf|Ludwigsburg|Asperg|Tamm(Württ),8000038,Bietigheim-Bissingen,Baden-Württemberg,Bietigheim-Bissingen,74321,9.137217396,48.94794988,2,2501182354.0,,,,h,1.0,Störung,,,,,,,0.0,0.0
2106169304135961277-2501182307-1,7575,,2501182307.0,,,S,5,,8000038,Bietigheim-Bissingen,Baden-Württemberg,Bietigheim-Bissingen,74321,9.137217396,48.94794988,2,,,2501182307.0,,h,1.0,Störung,,,,,,,0.0,0.0
4261752897263738554-2501182133-11,19338,2501182259.0,2501182300.0,10.0,,MEX,18,Tübingen Hbf|Reutlingen Hbf|Metzingen(Württ)|Nürtingen|Wendlingen(Neckar)|Plochingen|Esslingen(Neckar)|Stuttgart-Bad Cannstatt|Stuttgart Hbf|Ludwigsburg,8000038,Bietigheim-Bissingen,Baden-Württemberg,Bietigheim-Bissingen,74321,9.137217396,48.94794988,2,2501182259.0,,2501182305.0,,,,,,,,,,,0.0,5.0
-5042710834510502803-2501182252-12,7572,2501182324.0,,5.0,,S,,Stuttgart Schwabstr.|Stuttgart Feuersee|Stuttgart Stadtmitte|Stuttgart Hbf (tief)|Stuttgart Nord|Stuttgart-Feuerbach|Stuttgart-Zuffenhausen|Kornwestheim Pbf|Ludwigsburg|Asperg|Tamm(Württ),8000038,Bietigheim-Bissingen,Baden-Württemberg,Bietigheim-Bissingen,74321,9.137217396,48.94794988,2,2501182327.0,,,,h,1.0,Störung,,,,,,,3.0,0.0
5175654498980934114-2501182316-3,19090,2501182338.0,2501182339.0,10.0,,RB,8,Stuttgart Hbf|Ludwigsburg,8000038,Bietigheim-Bissingen,Baden-Württemberg,Bietigheim-Bissingen,74321,9.137217396,48.94794988,2,2501190009.0,9.0,2501190010.0,9.0,,,,,,Stuttgart Hbf|Ludwigsburg,Heilbronn Hbf|Neckarsulm,,,31.0,31.0
5008675302101761640-2501182244-12,19297,2501182324.0,,3.0,,MEX,,Pforzheim Hbf|Eutingen(Baden)|Niefern|Enzberg|Mühlacker|Mühlacker Rößlesweg|Illingen(Württ)|Vaihingen(Enz)|Sersheim|Sachsenheim|Ellental,8000038,Bietigheim-Bissingen,Baden-Württemberg,Bietigheim-Bissingen,74321,9.137217396,48.94794988,2,2501182326.0,,,,,,,,,,,,,2.0,0.0
-5488879328755233091-2501182233-13,19250,2501182358.0,2501190000.0,10.0,,MEX,18,Tübingen Hbf|Reutlingen Hbf|Metzingen(Württ)|Bempflingen|Nürtingen|Oberboihingen|Wendlingen(Neckar)|Plochingen|Esslingen(Neckar)|Stuttgart-Bad Cannstatt|Stuttgart Hbf|Ludwigsburg,8000038,Bietigheim-Bissingen,Baden-Württemberg,Bietigheim-Bissingen,74321,9.137217396,48.94794988,2,2501182359.0,,2501190001.0,,,,,,,,,,,1.0,1.0
-5590198251614206014-2501182246-6,7198,2501182300.0,2501182300.0,3.0,,S,1,Herrenberg|Nufringen|Gärtringen|Ehningen(b Böblingen)|Hulb,8001055,Böblingen,Baden-Württemberg,Böblingen,71034,9.004531864,48.68784871,3,2501182301.0,,2501182302.0,,,,,,,,,,,1.0,2.0
1851201085371332579-2501182339-7,7076,2501182356.0,,5.0,,S,,Renningen|Renningen Süd|Magstadt|Maichingen Nord|Maichingen|Sindelfingen,8001055,Böblingen,Baden-Württemberg,Böblingen,71034,9.004531864,48.68784871,3,2501182356.0,,,,,,,,,,,,,0.0,0.0
3150370635624129361-2501182304-1,7073,,2501182304.0,,,S,60,,8001055,Böblingen,Baden-Württemberg,Böblingen,71034,9.004531864,48.68784871,3,,,2501182304.0,,,,,,,,,,,0.0,0.0
7419138191654554649-2501182326-2,17693,2501182346.0,2501182347.0,5.0,,RE,4,Stuttgart Hbf,8001055,Böblingen,Baden-Württemberg,Böblingen,71034,9.004531864,48.68784871,3,2501182346.0,,2501182347.0,,,,,,,,,,,0.0,0.0
2387949285937243483-2501182302-12,8185,2501182325.0,,1.0,,WEG,,Dettenhausen|Weil im Schönbuch Untere Halde|Weil im Schönbuch Röte|Weil im Schönbuch Troppel|Holzgerlingen Buch|Holzgerlingen Bf|Holzgerlingen Hülben|Böblingen Zimmerschlag|Böblingen Heusteigstr|Böblingen Südbf|Böblingen Danziger Str,8001055,Böblingen,Baden-Württemberg,Böblingen,71034,9.004531864,48.68784871,3,2501182327.0,,,,,,,,,,,,,2.0,0.0
